address,balance,Days_held,Amount_Received(OP),Amount_Sold(OP),percentage_spent,TDR,Wallet_Age(Days),From_Count,To_Count,Past_participant,duration
0x6cf77b3e177accfe70b0a16b201aeec89e0dbf00,0.00309,68,5.260238706620056,2.460283965343026,46.77,0.264,296,37,39,False,Over 4 weeks
0x4d0b8e10d030b5c984a475191f6695c21ed5156b,0.00263,0,7.298703366788742,7.398703366788742,100.0,0.14,478,26,40,True,Less than a week
0x05b116d8a35326cff3529ea1a23806323c5510a7,0.00326,39,5.017039076279237,13.0,100.0,0.561,124,30,34,False,Over 4 weeks
0x79c19906ffcd300d421532fc7a586dc09e499f71,0.00203,2,3.104848938971253,3.3,100.0,1.514,100,27,26,False,Less than a week
0xc9510fe4ea7a3d9abbac1f3806ca35ef85c7a6c8,0.00198,0,6.09338673580576,6.093386735805761,100.0,0.036,401,6,6,False,Less than a week
0x811ddc79c4db8c4daf3a0b2958be674e020feb69,0.00104,68,3.848504400265663,0.0,0.0,1.568,105,26,32,False,Over 4 weeks
0xe709d7cbadc56c331db86a952c7c3e1ca4897de3,9e-05,0,21.684202917798817,21.684,100.0,16.667,206,47,53,False,Less than a week
0xd6990765dd813b61729391ad13686ec68937eeea,0.01304,68,26.61699400745562,25.0,93.92,0.081,476,18,19,True,Over 4 weeks
0xc58550d4e678dec64d018f697b57c6d6b0897926,0.00024,68,8.554878544853654,0.0,0.0,0.061,494,14,15,True,Over 4 weeks
0xb120999ac0ebaf972d6f137034d7a2e682108fba,0.00083,68,2.9936233711783924,0.0,0.0,1.465,111,30,33,False,Over 4 weeks
0xce558aa697e6e2d25a99d6a3cd53c029155c2d04,0.00159,68,5.317289660546929,0.0,0.0,1.545,101,23,28,False,Over 4 weeks
0xc6a51530c0801e69d5e2d3a84da0ddeafc03851c,0.01935,68,2.3556106814718496,0.0,0.0,0.098,160,3,6,True,Over 4 weeks
0xb7d9945166e3da89ee4c0947230753d656d116a5,2.47611,68,4.236914048918278,0.0,0.0,0.042,447,7,9,True,Over 4 weeks
0xd07ab85ac96651bfffa8853ce737e3a87dd5bd56,1e-05,4,9.931601982695415,63.56617010869542,100.0,8.333,195,50,50,False,Less than a week
0xdce29c7f6611ba8d730c09438a591ec7764f669d,0.01149,7,3.434095765518149,6.277417714017166,100.0,0.824,113,42,42,False,Less than a week
0x96a3ffd7ea4bdcbd706c55027d97eb5c53a0f28c,0.00975,34,212.73244550101813,1261.4335864819554,100.0,0.026,228,1,4,True,Over 4 weeks
0x850caea9a14f36cda2e8cecefefaf5a97e7e7b09,0.012,68,3.5680696538742525,0.01,0.28,1.486,95,26,29,False,Over 4 weeks
0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,0.00406,68,73.72037771094513,10.0,13.56,0.251,499,54,46,True,Over 4 weeks
0x5d4675b3e78fe0d8f61f92d54b2a8e05a39d5185,0.0022,36,2.962665591891036,4.712,100.0,0.639,115,28,25,False,Over 4 weeks
0x4bb24ce37ab8a1d87448788c1794f1a3513efc9b,0.09379,48,240.32486772764884,1017.1922298080898,100.0,0.036,491,5,12,True,Over 4 weeks
0xea1ca9c2b8ad43427b95c691648ea23155ae4eec,0.00399,1,6.209013871804836,42.857339651998565,100.0,0.186,316,29,20,False,Less than a week
0xb319e3bd2e8394e62e96c612c6741612f9ce2aaa,0.04242,68,3.761511905347149,0.0,0.0,0.053,314,5,8,False,Over 4 weeks
0x4736a6de79fb78094ea1aa1c1886310ea0963edd,0.0002,68,86.84923007653188,0.0,0.0,0.016,320,0,4,True,Over 4 weeks
0x2d9352ef300faa9376ebcb400c54945aadcc3f5b,0.00982,68,4.069676020980759,0.0,0.0,1.846,94,23,25,False,Over 4 weeks
0x6c6d2cb51f0384e6f1df13159cbe2ecef5a4f1d5,0.0586,68,4.829613205602302,0.0,0.0,0.016,321,1,3,True,Over 4 weeks
0x091a176b06499e13030e5781f37897f755c04ef0,0.00171,68,5.26329883139184,4.4,83.6,0.5,98,21,23,False,Over 4 weeks
0xdedd2899c6ff5cafa755d8bc467f221e9834b7be,0.00663,0,27.419775719706475,27.419775719706475,100.0,7.692,208,42,58,False,Less than a week
0x81c55ceca5d837d28632fcde855f4ff12b8230ca,0.00017,68,34.161111492807784,0.0,0.0,0.047,321,6,6,True,Over 4 weeks
0x9b39ddd9902c3a1a1a22ede02b2e6e4c395dcc14,0.00473,68,4.196381898692046,0.0,0.0,0.012,309,1,2,True,Over 4 weeks
0xdd1d24212a8f69a78b909551f612010c949a68f1,0.00369,68,4.573601123752109,0.0,0.0,0.68,127,34,49,False,Over 4 weeks
0x1411bbb9222a1b94e4bc23e1270faa8a4aea034d,0.04971,68,11.556986340684716,0.0,0.0,0.658,480,25,75,False,Over 4 weeks
0x9b4c12f42a0d014a414234c47a6cccf6e3549bab,0.00158,68,7.157347259820298,0.0022,0.03,2.0,116,43,57,False,Over 4 weeks
0xe652e252c2c2e3360db603a125a6c57a2d1bb981,0.00703,5,5.573091208265574,5.6928146703708284,100.0,0.529,150,34,38,False,Less than a week
0xdbb643740ce08ad124dd5ca747845fe798f12624,0.09243,68,4.95340366742462,0.0,0.0,0.155,322,20,24,True,Over 4 weeks
0x8b0c79c086009806a35fd1c6a4a925a0cfda6a0b,0.00026,68,8.92913119632199,5.01,56.11,2.326,174,44,56,False,Over 4 weeks
0xf2e36b1f99e034306270f86e1a63e7ba64713e6c,0.0021,61,14.42919998218669,29.0,100.0,0.359,237,44,39,False,Over 4 weeks
0x2549771fbf0b1cebdf1c8e377bbad744e0785c05,0.048,68,77.86261719730182,0.0,0.0,0.027,218,0,4,True,Over 4 weeks
0xf6fb4323857f8f8db50c9e98db8c076786e2f051,0.00398,68,3.945934051850697,0.0,0.0,0.759,96,28,32,False,Over 4 weeks
0x84a547d1a2523d5095cc876768017253a5afa599,0.00086,68,3.172515788003433,0.0,0.0,1.154,106,36,39,False,Over 4 weeks
0xfe7c8b408fb0ecf3d678309c9dc3cf9b65819b41,0.00241,0,6.305629141594004,10.845217,100.0,2.273,141,47,53,False,Less than a week
0xb682326f04b42c652ed730b738d52f5d4d2dc342,0.00214,68,3.249758580275361,2.249780097987177,69.23,0.531,113,29,31,False,Over 4 weeks
0xca4e189f86b14cf687d8dce07ff8d6513d7c308e,0.00028,68,6.199681185177502,0.0,0.0,5.263,158,49,51,False,Over 4 weeks
0x386217dc3263eee1ed470a2ac7a5b154141a24b4,0.00212,54,7.846635273962621,10.22663527396262,100.0,0.654,95,27,26,False,Over 4 weeks
0x2c625eb40187569f76505e57068b01a3034d7172,0.00279,68,4.624278141716824,0.0,0.0,0.683,132,39,45,False,Over 4 weeks
0x387bb7ce8515f3f54f1c37cbde239ef178eff981,0.10011,0,4.064337919505932,4.064699999946908,100.0,0.053,322,8,9,True,Less than a week
0x959acd60edd1c7eea9bd2837f90912e59b5afe35,0.0001,18,157.67940592294718,157.67940592294718,100.0,0.111,68,1,1,False,2-3 weeks
0xa6baf8b3a7ac6c9e79cb3d107945ab22a382c7c5,0.00506,17,9.095108928022992,9.095108928022992,100.0,0.099,383,15,18,False,2-3 weeks
0x16c44392dfbcdc15d6dd3dc34c2e3b9f5d692dc4,0.0283,68,3.708982899332512,0.0,0.0,1.347,117,31,35,False,Over 4 weeks
0x116df9e42c8c51c4a0a3fc26fb2b8db8669c3315,0.0007,2,3.570833767999179,5.0,100.0,0.646,139,35,38,False,Less than a week
0x72db50faac011778bb69822d0ea54883278a9b84,0.00489,16,9.4379029736676,11.560222430986094,100.0,0.112,382,18,19,False,2-3 weeks
0x8d5c2f985436ab86a7c7c2a12eb5ad01a8664d1e,0.00116,0,5.44099741571917,5.44099741571917,100.0,4.167,161,44,56,False,Less than a week
0x9369534a0883ac9f4ff2c5f799a8d33836094c78,0.00063,50,3.2562401177459432,1413.8883,100.0,0.59,96,22,24,False,Over 4 weeks
0xca68e56eb4be14c51bf4dab8693b463444f77444,6e-05,68,3.402828409500384,0.0,0.0,0.962,147,38,38,False,Over 4 weeks
0xbca5a81c93d10b5c639498b80a4dcc07e6e3df5e,0.00297,17,7.956879959531409,7.956879959531408,100.0,0.114,383,17,21,False,2-3 weeks
0x089ffdde1f37b0f377b29be06f4dc9f8c75d75d6,0.00402,3,30.07266332411669,30.464605997176932,100.0,0.334,459,33,67,True,Less than a week
0xfca3660ec168a9a0e90eeeb0e2e42de69dddbd9a,0.0073,6,11.154132076818012,13.695645,100.0,0.87,236,50,50,False,Less than a week
0x690edd419bd643abde527adb63c9bb8e967a266b,1e-05,2,8.387907605330035,16.629457605330035,100.0,12.5,101,46,54,False,Less than a week
0xa9cefffc184cfe4fa75ca137721bd9d4863855d1,0.01572,68,4.485984798893408,0.0,0.0,0.073,522,16,22,True,Over 4 weeks
0xf17e6b621861990f096b60172b3d700fa9ccec85,0.09252,68,31.513397726346543,0.0,0.0,0.194,327,21,34,True,Over 4 weeks
0x7c41865f33dab5ea2cf436b5db167aa5a3bba4ab,0.01025,68,256.5664922426159,0.0,0.0,0.08,495,14,20,True,Over 4 weeks
0x7e84a1286a6257581ba1702eef76a38cd01354ca,0.00904,68,4.494562976224062,0.0,0.0,0.831,98,23,26,False,Over 4 weeks
0xb20409312c845597f8f8fe017003d62f3b688f28,0.00937,68,3.919536452788005,0.0,0.0,0.379,199,24,31,False,Over 4 weeks
0x6fb8f81124dd717a4e2b376b203f416d4adf3584,0.00097,0,44.00451544354412,44.00451544354412,100.0,0.431,519,42,58,True,Less than a week
0x112dd0b738ace04ddfb509ac60a84d325809a317,0.00894,68,7.472691190324009,0.001,0.01,0.22,435,43,51,False,Over 4 weeks
0x4a6b9b7813b1d5af4963cf24bf037d9b5281918a,0.00044,51,3.366282076405483,998.376682,100.0,0.49,98,23,24,False,Over 4 weeks
0x4ab78a50b8f9f4902156a22b83b6155313cb9782,0.00238,0,3.8388560258346,3.86341629866284,100.0,1.477,113,29,36,False,Less than a week
0xc12a2dfee2859424e9318afdbf1dfbdf043ed32a,0.06895,68,87.19386987842286,0.0,0.0,0.016,321,0,4,True,Over 4 weeks
0xdc7b168948e8410fa62e6c6e678b9666654d6695,0.01078,68,7.663594501825486,0.0,0.0,0.024,359,2,5,True,Over 4 weeks
0xafdaf2f41a6fc5b7134ae03da8ee4148ad4a3cce,0.00939,68,6.155087810779872,0.0,0.0,1.613,155,44,56,False,Over 4 weeks
0x493122d3a5485fd14fb6b24aa58da9698873f58d,0.03916,68,71.06582320302819,8.75455764574291,12.32,0.368,477,44,56,True,Over 4 weeks
0x0f6524ebc56c0cbc2f4d09c14e2a6dd1f58ae969,0.00108,68,4.434522793058945,0.01,0.23,0.605,210,45,50,False,Over 4 weeks
0x3a1b3337d8c876735de68eb33f33e87b3f69eb29,0.00978,68,4.989564009282649,4.0,80.17,20.0,136,46,54,False,Over 4 weeks
0x2955749499c9e671d66c72c67384b44020f88677,0.00065,68,2.9957620400877283,1.0,33.38,0.723,134,33,35,False,Over 4 weeks
0xc9a7d077cb62b563af5647d48c9a72fd3651d67a,0.00121,68,3.25745010916647,2.2887846075655096,70.26,0.867,146,36,42,False,Over 4 weeks
0x427eb6bdfaa41a1fc0aa12158a6950e2b6831658,0.0045,68,3.913603277956877,0.16,4.09,0.793,119,46,42,False,Over 4 weeks
0x638a9d22f29b9c3582d1703eb26ac1ae2af20e2b,0.00019,68,4.724181561819775,0.0,0.0,1.125,132,33,39,False,Over 4 weeks
0xd7f4a04c736cc1c5857231417e6cb8da9cadbec7,0.01212,68,6.607573088660776,6.6,99.89,0.427,321,44,56,True,Over 4 weeks
0x3fc25fb2fbd5b1ae1c9528fe5be8c7ef91fcd95b,0.0753,68,21.271704419707035,0.0,0.0,1.0,68,0,1,False,Over 4 weeks
0x56628f15afe79ebcbbb23eba71cb742b7a1f4acf,0.00145,0,4.434407031486848,4.434407031486848,100.0,0.119,320,13,17,False,Less than a week
0x6aeca5721167f9a685ac3881e21aa40b60c205fe,0.04975,68,4.93147569044492,0.0,0.0,1.522,91,14,21,False,Over 4 weeks
0x4209e44f8739160c0ed5ba3fd713c7233079c9bc,0.04749,68,3.6548858561731055,0.0,0.0,0.22,159,12,8,False,Over 4 weeks
0x4daef97203fa6654f6338872da5bd1ea2e879533,0.00612,68,25.15649494527324,0.0,0.0,0.088,363,12,14,True,Over 4 weeks
0x30019343c3cdd229050a11848a3f6896fd45d828,0.00209,0,3.0273494877650564,3.05,100.0,0.447,137,27,32,False,Less than a week
0x7ece02800cad789fdc2553fad88aa1030cc4df76,0.00184,68,3.1919414497092906,1.0,31.33,0.47,120,25,30,False,Over 4 weeks
0x986176df2e9dc6225dfb498d1869aba04893dce1,0.0,68,3.005996635967943,0.0,0.0,0.02,321,2,3,True,Over 4 weeks
0x61705ab3e4f1948216f1127cf5209f60006aab5d,0.20238,14,23.32385711406573,29.79839709547085,100.0,20.0,168,44,56,False,1-2 weeks
0x44db4fb6a981f0c752599c609c329765d57d055c,0.00093,68,3.652758910250112,0.0,0.0,0.232,262,21,24,False,Over 4 weeks
0x048ae8035045069f8526d393d6da1ca9347c254e,0.00397,68,5.805233973122347,0.0,0.0,0.192,433,36,34,False,Over 4 weeks
0x622f0ed1024fb612ccadfe04cf01d6622e609149,0.00015,53,5.058180763851972,5.058180763851972,100.0,0.056,321,7,10,False,Over 4 weeks
0x610db2bedfdb76cda7e2e80e9d3b7824659a3765,0.0048,14,16.475358360980916,22.52,100.0,1.852,306,49,51,False,1-2 weeks
0x56f4aca18a72a13cfeaa1cbe3968a444af036234,0.00824,68,3.2154040627258027,0.0,0.0,0.325,229,32,37,False,Over 4 weeks
0x7d357f4f114d3e912bbba93fcf4e858450f575de,0.00723,68,2.9916587141690667,0.0,0.0,0.626,138,36,41,False,Over 4 weeks
0xd96e11fcd06ae6598d768e0cfdab9774c62dbeee,0.01838,53,4.172703102464601,10.8455471591916,100.0,0.672,152,46,46,False,Over 4 weeks
0xdfd862f30a89d658a4ddda437ba9ef91e83eed8f,0.00227,68,13.764400718157564,0.0,0.0,0.185,317,23,23,False,Over 4 weeks
0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83,0.05951,6,122.45734396512948,643.1073840551295,100.0,0.203,519,46,54,True,Less than a week
0xa930f4a3e93be0f7a669b1a4108b7aaee4defde0,0.00153,12,7.658590523137655,10.0,100.0,0.504,170,28,32,False,1-2 weeks
0x0a46809002a636c8a98927f4e473255565122b96,4e-05,0,2.864384203948461,2.986654246010867,100.0,0.592,131,29,32,False,Less than a week
0xca248afbcc09e474ecfbee249ba89f90db32cb5a,0.001,68,60.58331044264037,0.1,0.17,0.649,360,49,51,False,Over 4 weeks
0xdd9a5ca4710fe4b08672fabc2d5774e0926a4afb,0.00029,37,128.75929376955767,170.01,100.0,0.408,518,51,49,True,Over 4 weeks
0x888851b0cb904acd5942d545c0a471b1e1b73e6c,0.00075,68,4.083395806874932,0.0,0.0,0.757,138,25,28,False,Over 4 weeks
0x992e56ef93ad82314ccf95fb0f3f536a46fd5538,0.00195,32,4.482234402194488,4.482234402194488,100.0,1.064,164,45,55,False,Over 4 weeks
0x6cf8eb156937e8c9db7599a9f020b9bd6d44b684,0.00658,68,3.0463740149246283,0.0,0.0,0.948,126,26,29,False,Over 4 weeks
0x3417f30649c3a0a63f7d4631589b2a8a03348ddf,0.02234,68,6.490243368823627,0.0,0.0,2.083,137,47,53,False,Over 4 weeks
0xfcd80b58afb8e684e0bfe60be3a3f170a08770f1,0.00077,68,9.105131197700567,9.1,99.94,4.545,180,50,50,False,Over 4 weeks
0x239f79136dc189021fe9e8f58b25723ffd99fc7e,0.02534,68,11.663549192118436,0.1,0.86,10.0,157,47,53,False,Over 4 weeks
0x9c3755f0abe10e4b0130a1d7677a389fc71c224d,0.00109,68,3.140825027285145,0.0,0.0,1.236,123,32,36,False,Over 4 weeks
0xef54110c76f0b716d123645fcadcbe8fd1fad0a7,0.03013,68,8.4697953248476,0.0,0.0,8.333,209,50,50,False,Over 4 weeks
0x843b16b55a66adbbd7c23572e3bb83640000dc8d,0.00017,68,2.8213637488168146,0.0,0.0,0.024,365,3,4,True,Over 4 weeks
0x924913b6fb8280298b493d4df7a60de50980f032,0.02722,68,4.643253441935501,0.0,0.0,0.726,163,36,49,False,Over 4 weeks
0xc89ef6ecee7b63c73497315d536be658078244ae,0.00243,68,9.904850627778496,0.0,0.0,1.724,208,55,45,False,Over 4 weeks
0xd2dc261873897aaf3d34c4b7980e0a3f6118b49a,0.00765,0,12.811900876375068,18.0,100.0,1.176,263,51,49,False,Less than a week
0xbb4809d5b306d3c49f20064075a6b41843de7d6b,0.00188,19,18.36546414695315,110.73013778006292,100.0,0.246,516,48,52,True,2-3 weeks
0x1d921f6fe3cc86732bd8a02f751562ac88070cc2,0.00183,68,4.363018206580205,0.0,0.0,1.472,104,24,29,False,Over 4 weeks
0xe38bc03d4b8e6b5cae84c16896c71d01a4c92ed0,4e-05,2,3.0069116289526856,3.0069116289526856,100.0,0.921,128,28,30,False,Less than a week
0xe2ebde0a488571cdefe97c4daefa6a3a3f5908d3,0.00038,59,28.61707838445716,97.5,100.0,0.495,321,45,55,True,Over 4 weeks
0xd147a7a328047243b6ff9888c2d9f938dd339cb1,0.00078,68,2.919850184657694,0.0,0.0,1.517,97,21,23,False,Over 4 weeks
0x453d332bc6d64102be6272913ce2c3d93a6563b6,0.00082,68,4.101252251676246,0.0,0.0,1.812,100,26,32,False,Over 4 weeks
0x62abf60e92d1d48669690896d9154c67e2078a38,8e-05,68,3.1161524085518124,0.0,0.0,0.108,321,15,16,True,Over 4 weeks
0xa2301a51eefeb30aab731773c00d0ee5b857d947,0.00091,46,3.0273136224350328,3.0273136224350328,100.0,0.009,366,1,2,False,Over 4 weeks
0xb9afc24c66d04f773c97d733e4c058a0784fd88a,0.00626,68,18.611786630136987,0.0,0.0,0.016,321,2,2,True,Over 4 weeks
0xb709e10fe0b492d0ca6ad6889aa5e0dd00b4f697,0.14111,41,23.263662972481843,23.696091,100.0,0.148,317,20,23,True,Over 4 weeks
0x693ad6395042cc2f04903c00f096129910f36d9e,7e-05,68,5.106521914077187,5.0,97.91,0.372,139,14,15,False,Over 4 weeks
0x18ed423801a27d511fa57d98096fb4873296d90b,0.031,68,6.0066629148153226,0.0,0.0,0.426,328,46,54,False,Over 4 weeks
0x04e2178eaa11438283d9adf9da434e7d6529794d,0.05259,0,10.173947922165311,10.631282058679613,100.0,0.165,483,20,51,True,Less than a week
0xc8423bb7593632aa41dea8d69af83fc520bf7eb0,0.00929,68,87.19386987842286,0.0,0.0,0.017,357,0,5,,Over 4 weeks
