address,balance,Days_held,Amount_Received(OP),Amount_Sold(OP),percentage_spent,TDR,Wallet_Age(Days),From_Count,To_Count,Past_participant
0x386217dc3263eee1ed470a2ac7a5b154141a24b4,0.00212,54,7.846635273962621,10.226635273962621,100.0,0.654,95,27,26,False
0x2c625eb40187569f76505e57068b01a3034d7172,0.00279,68,4.624278141716824,0.0,0.0,0.683,132,39,45,False
0x387bb7ce8515f3f54f1c37cbde239ef178eff981,0.10011,0,4.064337919505932,4.064699999946908,100.0,0.053,322,8,9,True
0x959acd60edd1c7eea9bd2837f90912e59b5afe35,0.0001,18,157.67940592294718,157.67940592294718,100.0,0.111,68,1,1,False
0xa6baf8b3a7ac6c9e79cb3d107945ab22a382c7c5,0.00506,17,9.095108928022992,9.095108928022993,100.0,0.099,383,15,18,False
0x16c44392dfbcdc15d6dd3dc34c2e3b9f5d692dc4,0.0283,68,3.708982899332512,0.0,0.0,1.347,117,31,35,False
0x116df9e42c8c51c4a0a3fc26fb2b8db8669c3315,0.0007,2,3.570833767999179,5.0,100.0,0.646,139,35,38,False
0x72db50faac011778bb69822d0ea54883278a9b84,0.00489,16,9.4379029736676,11.560222430986094,100.0,0.112,382,18,19,False
0x8d5c2f985436ab86a7c7c2a12eb5ad01a8664d1e,0.00116,0,5.44099741571917,5.44099741571917,100.0,4.167,161,44,56,False
0x9369534a0883ac9f4ff2c5f799a8d33836094c78,0.00063,50,3.2562401177459432,1413.8883,100.0,0.59,96,22,24,False
0xca68e56eb4be14c51bf4dab8693b463444f77444,6e-05,68,3.402828409500384,0.0,0.0,0.962,147,38,38,False
0xbca5a81c93d10b5c639498b80a4dcc07e6e3df5e,0.00297,17,7.956879959531409,7.956879959531408,100.0,0.114,383,17,21,False
0x089ffdde1f37b0f377b29be06f4dc9f8c75d75d6,0.00402,3,30.07266332411669,30.464605997176935,100.0,0.334,459,33,67,True
0xfca3660ec168a9a0e90eeeb0e2e42de69dddbd9a,0.0073,6,11.154132076818012,13.695645,100.0,0.87,236,50,50,False
0x690edd419bd643abde527adb63c9bb8e967a266b,1e-05,2,8.387907605330035,16.629457605330035,100.0,12.5,101,46,54,False
0xa9cefffc184cfe4fa75ca137721bd9d4863855d1,0.01572,68,4.485984798893408,0.0,0.0,0.073,522,16,22,True
0xf17e6b621861990f096b60172b3d700fa9ccec85,0.09252,68,31.513397726346543,0.0,0.0,0.194,327,21,34,True
0x7c41865f33dab5ea2cf436b5db167aa5a3bba4ab,0.01025,68,256.5664922426159,0.0,0.0,0.08,495,14,20,True
0x7e84a1286a6257581ba1702eef76a38cd01354ca,0.00904,68,4.494562976224062,0.0,0.0,0.831,98,23,26,False
0xb20409312c845597f8f8fe017003d62f3b688f28,0.00937,68,3.919536452788005,0.0,0.0,0.379,199,24,31,False
0x6fb8f81124dd717a4e2b376b203f416d4adf3584,0.00097,0,44.00451544354412,44.00451544354412,100.0,0.431,519,42,58,True
0x112dd0b738ace04ddfb509ac60a84d325809a317,0.00894,68,7.472691190324009,0.001,0.01,0.22,435,43,51,False
0x4a6b9b7813b1d5af4963cf24bf037d9b5281918a,0.00044,51,3.366282076405483,998.376682,100.0,0.49,98,23,24,False
0x4ab78a50b8f9f4902156a22b83b6155313cb9782,0.00238,0,3.8388560258346,3.8634162986628398,100.0,1.477,113,29,36,False
0xc12a2dfee2859424e9318afdbf1dfbdf043ed32a,0.06895,68,87.19386987842286,0.0,0.0,0.016,321,0,4,True
0xdc7b168948e8410fa62e6c6e678b9666654d6695,0.01078,68,7.663594501825486,0.0,0.0,0.024,359,2,5,True
0xafdaf2f41a6fc5b7134ae03da8ee4148ad4a3cce,0.00939,68,6.155087810779872,0.0,0.0,1.613,155,44,56,False
0x493122d3a5485fd14fb6b24aa58da9698873f58d,0.03916,68,71.06582320302819,8.75455764574291,12.32,0.368,477,44,56,True
0x0f6524ebc56c0cbc2f4d09c14e2a6dd1f58ae969,0.00108,68,4.434522793058945,0.01,0.23,0.605,210,45,50,False
0x3a1b3337d8c876735de68eb33f33e87b3f69eb29,0.00978,68,4.989564009282649,4.0,80.17,20.0,136,46,54,False
0x2955749499c9e671d66c72c67384b44020f88677,0.00065,68,2.9957620400877283,1.0,33.38,0.723,134,33,35,False
0xc9a7d077cb62b563af5647d48c9a72fd3651d67a,0.00121,68,3.25745010916647,2.2887846075655096,70.26,0.867,146,36,42,False
0x427eb6bdfaa41a1fc0aa12158a6950e2b6831658,0.0045,68,3.913603277956877,0.16,4.09,0.793,119,46,42,False
0x638a9d22f29b9c3582d1703eb26ac1ae2af20e2b,0.00019,68,4.724181561819775,0.0,0.0,1.125,132,33,39,False
0xd7f4a04c736cc1c5857231417e6cb8da9cadbec7,0.01212,68,6.607573088660776,6.6,99.89,0.427,321,44,56,True
0x3fc25fb2fbd5b1ae1c9528fe5be8c7ef91fcd95b,0.0753,68,21.271704419707035,0.0,0.0,1.0,68,0,1,False
0x56628f15afe79ebcbbb23eba71cb742b7a1f4acf,0.00145,0,4.434407031486848,4.434407031486848,100.0,0.119,320,13,17,False
0x6aeca5721167f9a685ac3881e21aa40b60c205fe,0.04975,68,4.93147569044492,0.0,0.0,1.522,91,14,21,False
0x4209e44f8739160c0ed5ba3fd713c7233079c9bc,0.04749,68,3.6548858561731055,0.0,0.0,0.22,159,12,8,False
0x4daef97203fa6654f6338872da5bd1ea2e879533,0.00612,68,25.15649494527324,0.0,0.0,0.088,363,12,14,True
0x30019343c3cdd229050a11848a3f6896fd45d828,0.00209,0,3.0273494877650564,3.05,100.0,0.447,137,27,32,False
0x7ece02800cad789fdc2553fad88aa1030cc4df76,0.00184,68,3.1919414497092906,1.0,31.33,0.47,120,25,30,False
0x986176df2e9dc6225dfb498d1869aba04893dce1,0.0,68,3.005996635967943,0.0,0.0,0.02,321,2,3,True
0x61705ab3e4f1948216f1127cf5209f60006aab5d,0.20238,14,23.32385711406573,29.798397095470854,100.0,20.0,168,44,56,False
0x44db4fb6a981f0c752599c609c329765d57d055c,0.00093,68,3.652758910250112,0.0,0.0,0.232,262,21,24,False
0x048ae8035045069f8526d393d6da1ca9347c254e,0.00397,68,5.805233973122347,0.0,0.0,0.192,433,36,34,False
0x622f0ed1024fb612ccadfe04cf01d6622e609149,0.00015,53,5.058180763851972,5.058180763851972,100.0,0.056,321,7,10,False
0x610db2bedfdb76cda7e2e80e9d3b7824659a3765,0.0048,14,16.475358360980916,22.52,100.0,1.852,306,49,51,False
0x56f4aca18a72a13cfeaa1cbe3968a444af036234,0.00824,68,3.2154040627258027,0.0,0.0,0.325,229,32,37,False
0x7d357f4f114d3e912bbba93fcf4e858450f575de,0.00723,68,2.9916587141690667,0.0,0.0,0.626,138,36,41,False
0xd96e11fcd06ae6598d768e0cfdab9774c62dbeee,0.01838,53,4.172703102464601,10.8455471591916,100.0,0.672,152,46,46,False
0xdfd862f30a89d658a4ddda437ba9ef91e83eed8f,0.00227,68,13.764400718157564,0.0,0.0,0.185,317,23,23,False
0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83,0.05951,6,122.45734396512948,643.1073840551295,100.0,0.203,519,46,54,True
0xa930f4a3e93be0f7a669b1a4108b7aaee4defde0,0.00153,12,7.658590523137655,10.0,100.0,0.504,170,28,32,False
0x0a46809002a636c8a98927f4e473255565122b96,4e-05,0,2.864384203948461,2.986654246010867,100.0,0.592,131,29,32,False
0xca248afbcc09e474ecfbee249ba89f90db32cb5a,0.001,68,60.58331044264037,0.1,0.17,0.649,360,49,51,False
0xdd9a5ca4710fe4b08672fabc2d5774e0926a4afb,0.00029,37,128.75929376955767,170.01,100.0,0.408,518,51,49,True
0x888851b0cb904acd5942d545c0a471b1e1b73e6c,0.00075,68,4.083395806874932,0.0,0.0,0.757,138,25,28,False
0x992e56ef93ad82314ccf95fb0f3f536a46fd5538,0.00195,32,4.482234402194488,4.482234402194488,100.0,1.064,164,45,55,False
0x6cf8eb156937e8c9db7599a9f020b9bd6d44b684,0.00658,68,3.0463740149246283,0.0,0.0,0.948,126,26,29,False
0x3417f30649c3a0a63f7d4631589b2a8a03348ddf,0.02234,68,6.490243368823627,0.0,0.0,2.083,137,47,53,False
0xfcd80b58afb8e684e0bfe60be3a3f170a08770f1,0.00077,68,9.105131197700567,9.1,99.94,4.545,180,50,50,False
0x239f79136dc189021fe9e8f58b25723ffd99fc7e,0.02534,68,11.663549192118436,0.1,0.86,10.0,157,47,53,False
0x9c3755f0abe10e4b0130a1d7677a389fc71c224d,0.00109,68,3.140825027285145,0.0,0.0,1.236,123,32,36,False
0xef54110c76f0b716d123645fcadcbe8fd1fad0a7,0.03013,68,8.4697953248476,0.0,0.0,8.333,209,50,50,False
0x843b16b55a66adbbd7c23572e3bb83640000dc8d,0.00017,68,2.8213637488168146,0.0,0.0,0.024,365,3,4,True
0x924913b6fb8280298b493d4df7a60de50980f032,0.02722,68,4.643253441935501,0.0,0.0,0.726,163,36,49,False
0xc89ef6ecee7b63c73497315d536be658078244ae,0.00243,68,9.904850627778496,0.0,0.0,1.724,208,55,45,False
0xd2dc261873897aaf3d34c4b7980e0a3f6118b49a,0.00765,0,12.811900876375068,18.0,100.0,1.176,263,51,49,False
0xbb4809d5b306d3c49f20064075a6b41843de7d6b,0.00188,19,18.36546414695315,110.73013778006292,100.0,0.246,516,48,52,True
0x1d921f6fe3cc86732bd8a02f751562ac88070cc2,0.00183,68,4.363018206580205,0.0,0.0,1.472,104,24,29,False
0xe38bc03d4b8e6b5cae84c16896c71d01a4c92ed0,4e-05,2,3.0069116289526856,3.0069116289526856,100.0,0.921,128,28,30,False
0xe2ebde0a488571cdefe97c4daefa6a3a3f5908d3,0.00038,59,28.61707838445716,97.5,100.0,0.495,321,45,55,True
0xd147a7a328047243b6ff9888c2d9f938dd339cb1,0.00078,68,2.919850184657694,0.0,0.0,1.517,97,21,23,False
0x453d332bc6d64102be6272913ce2c3d93a6563b6,0.00082,68,4.101252251676246,0.0,0.0,1.812,100,26,32,False
0x62abf60e92d1d48669690896d9154c67e2078a38,8e-05,68,3.1161524085518124,0.0,0.0,0.108,321,15,16,True
0xa2301a51eefeb30aab731773c00d0ee5b857d947,0.00091,46,3.0273136224350328,3.0273136224350328,100.0,0.009,366,1,2,False
0xb9afc24c66d04f773c97d733e4c058a0784fd88a,0.00626,68,18.611786630136987,0.0,0.0,0.016,321,2,2,True
0xb709e10fe0b492d0ca6ad6889aa5e0dd00b4f697,0.14111,41,23.263662972481843,23.696091,100.0,0.148,317,20,23,True
0x693ad6395042cc2f04903c00f096129910f36d9e,7e-05,68,5.106521914077187,5.0,97.91,0.372,139,14,15,False
0x18ed423801a27d511fa57d98096fb4873296d90b,0.031,68,6.0066629148153226,0.0,0.0,0.426,328,46,54,False
0x04e2178eaa11438283d9adf9da434e7d6529794d,0.05259,0,10.173947922165311,10.631282058679613,100.0,0.165,483,20,51,True
0xc8423bb7593632aa41dea8d69af83fc520bf7eb0,0.00929,68,87.19386987842286,0.0,0.0,0.017,357,0,5,
0x340f72b122ae5c6f4e89e8f72ce59443b17c2f53,1e-05,15,4.793080870711259,5.06328790683128,100.0,1.397,121,42,53,False
0xc067206b7525fe7ed3bf923cbed554a53558019b,0.10419,67,249.18930957006208,0.0,0.0,0.016,321,0,4,True
0x569b4fb43935e270aaa95892aeb37b77955bb92d,7e-05,0,5.278751400004157,5.278751400004157,100.0,0.026,334,3,4,False
0xc16b1875dd805eb939883d48f8c5076b007540ff,0.0,0,2.953801882440193,2.9538018824401933,100.0,0.386,182,20,24,False
0x3ae6e52734ff55fcfc2073077d63c99dc4b93065,0.0161,67,3.92369193934468,0.0,0.0,0.091,343,9,16,False
0xa543fb9176ad22fb25e9fa5e09b1d6154431744f,0.00564,17,8.73980448501676,8.73980448501676,100.0,0.107,370,17,17,False
0x8f4bb02bff73cbf48924dd578fbaef7cd4e22796,0.00042,67,5.949989183953513,0.0,0.0,0.448,263,37,50,False
0x7e5404213c8f3d48b94e03c0c58b430236db9a04,0.0205,67,12.31558190816089,0.0,0.0,0.595,397,40,60,True
0xd1fc42b856726cf20acdc9ae85640f57f4e3f133,0.00395,67,5.917663348846188,0.1,1.69,2.75,95,44,55,False
0x72721d3f3554519b6ac6aa676b3905964caccd86,0.06097,67,10.549820347354002,0.0,0.0,0.028,322,3,4,True
0xa359a7b19f6a0a8490931f78763ed5554047c494,0.00068,0,6.863522329358203,11.863522329358204,100.0,0.3,287,28,42,False
0xd9ef9aafcfe77edba15dc99fa3ebfad4819a4e35,0.00912,29,8.423556719713678,8.423575809799525,100.0,1.923,265,48,52,False
0xb3469eb11d43a3d8fee4981048fc04d9365d3d6a,0.0,67,5.296857702126514,0.0,0.0,0.027,364,4,4,False
0x0761258c5796fd1e4571c8890f492f0008d131a8,0.0,0,35.72563419978004,35.72563419978004,100.0,0.174,402,35,23,True
0xceb120f1325eb841b4ee72c940f38ad4c8590379,0.00296,0,50.28674623096148,50.28674623096148,100.0,0.116,355,21,17,True
0xf2829fc923b6fd040ead55d3f973f2953e86d13e,0.5072,0,405.68064546345926,405.68064546345926,100.0,0.649,510,34,66,True
0x03c710568c7a186d930d57dbf00d1197cbf76735,0.01659,67,7.41762894459514,0.0,0.0,2.071,96,26,32,False
0x8e2f71a4dbb5ee8eb737236f20058997e476703b,0.01038,67,20.32931404231236,20.0,98.38,0.377,433,46,54,True
0x3347e59483d4f8f5599fa704cf42c8ed1a5e11ff,0.09465,67,187.3634501045012,0.0,0.0,0.037,497,6,10,True
0xabdd90885d577d356d6924cad681245030314a8c,0.00272,55,3.8821888209944815,118.38117570333652,100.0,0.636,140,34,55,False
0x5e0679b7b4c32bffcde69b5fefea89e77564ffe1,0.00695,67,15.440292076956217,0.0,0.0,0.448,490,26,74,True
0xf05f5d4ad1b3fd5ad57ba5ca386d0db2e8b317aa,0.66867,67,6.989216176841019,0.0,0.0,0.33,320,36,64,False
0x9a914258bc9b281ed1b0c5772529a3ef26247bfe,0.00425,67,5.215826880116037,0.0,0.0,0.168,493,40,41,True
0xd26a2bd8a59ea00bd836142cc6be9717361a3b51,0.00302,26,12.633958338139848,12.633958338139848,100.0,0.15,428,28,30,True
0xcc5f3fc07e0d9201f2d86b23c29f7793966f8290,0.0216,61,17.774775240751836,17.8,100.0,0.585,375,45,55,False
0x7df220262a4c9ca1fa9b7224bc6f7f4572a892cc,0.00659,27,52.957307246157015,73.35,100.0,0.301,516,52,48,True
0x06e1daceb62ab15faa87f49e4dac52533285e7a1,0.00607,67,7.002030892611417,0.0,0.0,0.549,210,38,40,False
0xe68176a9d8a4323ea3fab649b30e00d0a6a87d15,0.0011,9,4.525897991042135,21.0,100.0,0.11,321,15,14,True
0x08356dbe40e2d01776d878c8ff81460726c61086,0.0444,67,4.850503747759642,0.0,0.0,0.279,319,36,39,True
0xab5309888c39646bb222a70e0bc1c69e3326ee77,0.00592,67,2591.7171043113217,1.4159273283969411,0.05,0.216,325,40,31,True
0xbca35347207aef8024dcf1e518dd75543523467e,0.02852,67,11.352787067868364,0.0,0.0,1.449,268,40,60,False
0x8b58fc524044795ff50e11c940dbbca2d32b31bd,0.19994,67,11.242765049060615,0.0,0.0,2.174,172,49,51,False
0x7d5547758854dd2199902c5fd430f43e4401b7fe,0.00576,27,4.122870420762017,5.0,100.0,0.29,272,32,35,False
0xc76fdaaf2a5a07c55f4296f63befd65309d288eb,0.01005,67,4.422792373808779,0.0,0.0,0.335,184,25,30,False
0x632c946653f31fcfe6db27c8dd6b60dd94a21050,0.01619,13,6.796305383562944,35.17257212401654,100.0,2.857,127,38,62,False
0xb12e3bf73b4c9be630c0e8a83d952386d3247c17,1e-05,67,44.21151744358408,0.0,0.0,0.021,357,2,4,True
0xd062ab63bb4f7af7e59b85defc3c90bfa9b81e6e,0.56278,0,838.0811462647753,3369.90571411484,100.0,0.68,517,37,63,True
0x89b372d9ba1b5417f3b35d451b53613aeaa3beea,0.00034,5,27.31713681913953,35.0,100.0,0.704,322,43,57,True
0xa313b9234fd1aa02cb4f6696750a5b4d40f06c62,0.00013,67,4.00494022517053,3.9,97.38,0.766,108,29,30,False
0xd00e612ffb02b2276701c0e097c2febf5f45a4ef,0.01042,0,7.514894553162393,9.241553503838318,100.0,0.413,361,41,59,False
0xc20b9051b997bb16155b14f999e1484ea884a0a8,0.00018,19,7.435652905637633,7.59722293038384,100.0,0.692,130,42,48,False
0xa329a0dd095a9cf76a2e7dc958fda8e030f0dde3,7e-05,3,2.977725834983191,9.434905229512411,100.0,0.039,269,3,5,False
0xd188af1dec6e2667e8a7c3d2e013ac76011bd3eb,0.0,67,5.633150828728383,0.0,0.0,1.846,94,21,27,False
0x66b1e927c3d35cbf4de05a29dcd76ae4d8947081,0.24965,14,124.0611040240739,124.0611040240739,100.0,0.068,348,8,13,True
0x2222a29eb8a8ffb0c16d28400455129052191257,0.0,12,254.33526011560696,254.33526011560696,100.0,100.0,395,49,51,True
0x11507b3b4b70e0818c66490de5f9f6d927ab48a2,0.00029,67,11.209432869656066,0.01,0.09,2.857,133,49,51,False
0x5847a79cbe4c8ecf1ed6c5efa63b4c98ac415af5,0.00271,0,9.91465687820307,10.0,100.0,5.0,180,48,52,False
0xec3156a498d3c7174f3f37d5527df3fcc2f328df,0.00659,67,5.077178012097386,0.0,0.0,0.041,263,1,7,False
0x50bbf827267c4e920b512f8aa6c1c9d1a465a128,0.01128,6,8.36445071051669,29.571623031695108,100.0,1.923,191,33,67,False
0x7f24359b4fb4a7fcacf1492d728052b3889efcb0,0.01093,67,26.00412639754543,0.0,0.0,0.488,379,45,55,False
0x02c9150302e2365297a463ab1ae2b63f75abd782,0.40613,67,418.7652884787039,410.0,97.91,0.543,490,46,54,True
0xff19d03ca0d61bbd5f46eea79130947e4b6e0111,0.00361,67,3.608415831521088,0.0,0.0,0.452,245,40,40,False
0x8c0e2a582edc2f60989ef1c9f4ede477a8d383d3,0.0,67,6.152190390246742,0.0,0.0,0.02,363,2,4,True
0x70a7ebc6e08f17281470f6dcdaa448af561e33a7,0.00478,67,18.84793998002741,0.0,0.0,0.143,490,30,31,True
0x8c84e3fbd26082929a1e43f5f48a6fac47a898a0,0.00172,67,8.510363384735317,0.0,0.0,1.111,232,39,61,False
0xcfacf283739b561966677ce86d488f7418ae0fee,0.00629,13,13.97995846530803,14.42180001203596,100.0,0.342,317,43,57,False
0x21b2f993929ee1de636c6e0f2c32c23aeec594ff,0.03063,67,17.317788603175327,140.0,100.0,0.143,181,13,13,False
0x7fbbbba1106d17247b1b2b3b76d91b0947f75e08,0.00025,67,18.575169385892465,0.0,0.0,0.389,513,49,51,True
0xb129c3c627b5168916a197c752db9912fdb5ad85,0.00548,67,16.88913444949702,13.5,79.93,7.692,156,49,51,False
0x5d787c33a3c7293e563d0586d06e84e83ea69e05,0.52634,67,27.41393565358041,0.0,0.0,0.37,521,37,63,True
0x0f6cb3b4e3201688ee03fa4cd69c4ab985629651,0.00361,67,2.9337281973222704,0.0005718051610298,0.02,0.243,188,20,24,False
0x31657318f7091b4e20cccc0a2b833e4f8e864960,0.00559,67,2.8897160961318846,0.0,0.0,0.356,209,33,39,False
0x34ae1ede6b3a5b05589b8fc5bbc453cb4c6f3aeb,0.02701,6,4.624073512072719,4.624073512072719,100.0,0.465,167,34,33,False
0x352e57f94048beeaf8cf3055a814b4dcb5c636dd,0.0,67,3.926688976251157,0.0,0.0,1.188,132,34,42,False
0xf6c2248d8454d61ac38519fce6ca3a4370af3ebe,0.0,0,69.86266463415774,81.73002671459872,100.0,0.047,512,7,14,True
0x3dc75d5e1693a3c27ba9a54a7de67d34c6694f8c,0.05202,0,5.842662592020832,6.239316698893261,100.0,0.251,321,34,45,True
0x91135ea81ad9b7e7d03559ef9bbad74973d255d8,0.0067,67,3.887306936490263,0.0976134820041981,2.51,0.317,372,45,55,False
0x95f50cf888dfec90321dc376c1e695f15b081595,0.01048,2,497.6246166649424,500.0,100.0,0.909,427,49,51,True
0x92df2a5104fce10d77496710488382eb53def917,0.00318,67,16.574029519073918,0.0,0.0,0.285,521,41,59,True
0x0025500c6a6bcaebde159db6a307f4d38503a079,0.10803,67,262.4352031672567,0.0,0.0,33.333,394,50,50,True
0x33203e0634a9167d75c268dd2dcc28704ec08137,0.00346,42,12.861118073218586,24.0,100.0,0.87,322,49,51,False
0x18be3712aa6c65b130835a5f1468d0ea69ce15ea,0.04214,67,3.176382645413232,0.0,0.0,0.071,363,11,10,False
0x201d3bfee12f74dff2084fe2be32b4e773fc9418,0.00426,67,3.6809684476504745,0.0,0.0,0.516,127,22,26,False
0x3053376df52a4fbc4c66fa28379252b86a47c638,6e-05,67,61.75479741053012,0.0,0.0,0.694,290,49,51,True
0xb8f944fc36afba6af8d2fd7443f59108e0364ee8,0.00397,67,6.997230950774244,0.0,0.0,0.038,358,5,6,False
0xad936892190a78a2d814725db14fa5b32f6b8498,9e-05,67,2.8225119477996,0.0,0.0,0.363,223,28,34,True
0xeff086c66223a846b9038bdf5cbfcee421a89c83,0.0342,67,16.07819650424878,0.0,0.0,0.071,469,14,17,False
0xdaebe948c0604a19b9925db4de6bd423fc4fd2d8,0.0091,25,30.33879753183357,31.724135112823664,100.0,1.176,291,45,55,False
0xe1e934e30142429dd61a28b10f24da8b8133f745,0.00538,0,3.272151636219711,3.2721516362197107,100.0,0.153,192,9,10,False
0x5a4d7a5c94f4771dd3e356d6a52702371a80eb58,0.01549,67,4.905987924278937,0.0,0.0,0.736,98,33,34,False
0x8646e2c948d41eff676b9941e3fdea22782d8860,0.01328,67,3.832557633487994,0.0,0.0,1.079,131,32,36,False
0x2c1cb163a00733cf773b828a77ea347cb0fc91b4,0.2506,67,7.218544889484173,0.0,0.0,0.016,382,3,2,False
0x9d9bf4da1c024f1a2f9f12e5deb1424e8a5fdf31,0.0,57,56.381154458464536,56.381154458464536,100.0,0.042,320,8,5,True
